CatNum,HiRISE_img,ContainsArr
1003,"H2279_0001_DA4.IMG,H1887_0000_DA4.IMG","1,1"
33,H1528_0000_DA4.IMG,1
32,"H3316_0001_DA4.IMG,H1550_0000_DA4.IMG","1,1"
31,"H3316_0001_DA4.IMG,H1550_0000_DA4.IMG","1,1"
30,H1528_0000_DA4.IMG,1
37,"H1301_0000_DA4.IMG,H1550_0000_DA4.IMG","1,1"
36,"H1301_0000_DA4.IMG,H1550_0000_DA4.IMG","1,1"
35,"H1301_0000_DA4.IMG,H1550_0000_DA4.IMG","1,1"
34,H1528_0000_DA4.IMG,1
641,"H1461_0000_DA4.IMG,H5436_0000_DA4.IMG","1,1"
640,"H1450_0000_DA4.IMG,H1461_0000_DA4.IMG","1,1"
643,"H1461_0000_DA4.IMG,H5436_0000_DA4.IMG","1,1"
642,"H1461_0000_DA4.IMG,H5436_0000_DA4.IMG","1,1"
645,"H1461_0000_DA4.IMG,H5436_0000_DA4.IMG","1,1"
644,"H1461_0000_DA4.IMG,H5436_0000_DA4.IMG","1,1"
438,H1523_0000_DA4.IMG,1
439,H1523_0000_DA4.IMG,1
436,H1523_0000_DA4.IMG,1
437,H1523_0000_DA4.IMG,1
434,H1523_0000_DA4.IMG,1
435,H1523_0000_DA4.IMG,1
432,H1523_0000_DA4.IMG,1
433,"H3289_0000_DA4.IMG,H1523_0000_DA4.IMG","0,1"
430,H1523_0000_DA4.IMG,1
431,H1523_0000_DA4.IMG,1
1156,H6552_0000_DA4.IMG,1
1002,"H2279_0001_DA4.IMG,H1887_0000_DA4.IMG","1,1"
339,"H2864_0000_DA4.IMG,H5281_0000_DA4.IMG","1,1"
338,"H2864_0000_DA4.IMG,H5281_0000_DA4.IMG","1,1"
1236,"H2225_0000_DA4.IMG,H2247_0000_DA4.IMG","1,1"
335,H2864_0000_DA4.IMG,1
334,"H2864_0000_DA4.IMG,H5281_0000_DA4.IMG","1,1"
337,"H2864_0000_DA4.IMG,H5281_0000_DA4.IMG","1,1"
336,H2864_0000_DA4.IMG,1
331,H2864_0000_DA4.IMG,1
330,H2864_0000_DA4.IMG,1
333,H2864_0000_DA4.IMG,1
332,H2864_0000_DA4.IMG,1
744,"H2493_0000_DA4.IMG,H2515_0000_DA4.IMG","1,1"
745,H0544_0000_DA4.IMG,1
855,H2501_0000_DA4.IMG,1
856,H2501_0000_DA4.IMG,1
857,H2501_0000_DA4.IMG,1
850,"H0497_0000_DA4.IMG,H0508_0000_DA4.IMG","1,1"
851,"H0497_0000_DA4.IMG,H0508_0000_DA4.IMG","1,1"
852,"H0497_0000_DA4.IMG,H0508_0000_DA4.IMG","1,1"
853,"H0497_0000_DA4.IMG,H0508_0000_DA4.IMG","1,1"
1210,H2529_0000_DA4.IMG,1
859,H2644_0000_DA4.IMG,1
748,H0533_0000_DA4.IMG,1
6,"H1498_0000_DA4.IMG,H2872_0000_DA4.IMG","1,1"
1000,"H2279_0001_DA4.IMG,H1887_0000_DA4.IMG","1,1"
844,"H0453_0000_DA4.IMG,H2728_0000_DA4.IMG","1,1"
1085,"H0506_0000_DA4.IMG,H2510_0001_DA4.IMG","1,1"
91,H0037_0000_DA4.IMG,1
90,H5380_0000_DA4.IMG,1
93,H0037_0000_DA4.IMG,1
92,H0037_0000_DA4.IMG,1
96,H0037_0000_DA4.IMG,0
1216,"H0558_0000_DA4.IMG,H2540_0000_DA4.IMG","1,1"
814,"H2486_0001_DA4.IMG,H2530_0001_DA4.IMG","0,1"
815,H2541_0000_DA4.IMG,1
740,"H0155_0000_DA4.IMG,H2438_0000_DA4.IMG,H2460_0001_DA4.IMG","0,1,0"
741,H2460_0001_DA4.IMG,1
742,"H2460_0001_DA4.IMG,H2493_0000_DA4.IMG","1,1"
743,"H2493_0000_DA4.IMG,H2526_0001_DA4.IMG","1,1"
559,"H1395_0000_DA4.IMG,H1644_0000_DA4.IMG","1,1"
558,"H1395_0000_DA4.IMG,H1622_0000_DA4.IMG","1,1"
746,H0544_0000_DA4.IMG,1
747,H0533_0000_DA4.IMG,1
555,"H1600_0001_DA4.IMG,H1622_0000_DA4.IMG","1,1"
554,"H1600_0001_DA4.IMG,H1622_0000_DA4.IMG","1,1"
557,"H1395_0000_DA4.IMG,H1622_0000_DA4.IMG","1,1"
556,"H1600_0001_DA4.IMG,H1644_0000_DA4.IMG","1,0"
551,"H1600_0001_DA4.IMG,H1622_0000_DA4.IMG","1,1"
550,"H1600_0001_DA4.IMG,H1622_0000_DA4.IMG","1,1"
553,"H1600_0001_DA4.IMG,H1622_0000_DA4.IMG","1,1"
552,"H1600_0001_DA4.IMG,H1622_0000_DA4.IMG","1,1"
238,"H1596_0001_DA4.IMG,H1607_0009_DA4.IMG,H5360_0000_DA4.IMG","1,1,1"
239,"H1596_0001_DA4.IMG,H1607_0009_DA4.IMG,H5360_0000_DA4.IMG","1,1,1"
234,"H1596_0001_DA4.IMG,H1607_0009_DA4.IMG","1,1"
235,"H1596_0001_DA4.IMG,H1607_0009_DA4.IMG,H5324_0000_DA4.IMG,H5342_0000_DA4.IMG","1,1,1,0"
236,"H1596_0001_DA4.IMG,H1607_0009_DA4.IMG,H5324_0000_DA4.IMG,H5342_0000_DA4.IMG","1,1,1,1"
237,"H1596_0001_DA4.IMG,H1607_0009_DA4.IMG,H5342_0000_DA4.IMG","1,1,0"
230,"H1596_0001_DA4.IMG,H1607_0009_DA4.IMG,H5342_0000_DA4.IMG","1,1,1"
231,"H1596_0001_DA4.IMG,H1607_0009_DA4.IMG,H5342_0000_DA4.IMG","1,1,1"
232,"H1596_0001_DA4.IMG,H1607_0009_DA4.IMG,H5342_0000_DA4.IMG","1,1,1"
233,"H1596_0001_DA4.IMG,H1607_0009_DA4.IMG,H5342_0000_DA4.IMG","1,1,1"
1050,"H0248_0000_DA4.IMG,H0451_0000_DA4.IMG,H2356_0002_DA4.IMG","1,1,0"
1051,"H0248_0000_DA4.IMG,H0451_0000_DA4.IMG,H2356_0002_DA4.IMG,H2400_0001_DA4.IMG","1,1,1,0"
1052,"H0248_0000_DA4.IMG,H0451_0000_DA4.IMG,H2356_0002_DA4.IMG","1,1,1"
1053,"H0248_0000_DA4.IMG,H0451_0000_DA4.IMG,H2356_0002_DA4.IMG","0,1,1"
1054,"H0451_0000_DA4.IMG,H2400_0001_DA4.IMG","1,1"
1055,H0451_0000_DA4.IMG,1
1056,H0022_0000_DA4.IMG,1
1057,H0022_0000_DA4.IMG,1
1058,H0022_0000_DA4.IMG,1
1059,H2466_0000_DA4.IMG,1
1193,H2430_0001_DA4.IMG,1
992,H1887_0000_DA4.IMG,1
1195,H2441_0000_DA4.IMG,1
1194,H2441_0000_DA4.IMG,1
1197,H2441_0000_DA4.IMG,1
1196,H2441_0000_DA4.IMG,1
1,"H0262_0000_DA4.IMG,H5314_0000_DA4.IMG","1,1"
614,H1428_0000_DA4.IMG,1
146,"H1412_0001_DA4.IMG,H1423_0001_DA4.IMG","1,0"
147,"H1412_0001_DA4.IMG,H1423_0001_DA4.IMG","1,1"
144,H1412_0001_DA4.IMG,1
145,"H1412_0001_DA4.IMG,H1628_0000_DA4.IMG","1,1"
142,H1412_0001_DA4.IMG,1
143,H1412_0001_DA4.IMG,1
140,"H1412_0001_DA4.IMG,H1628_0000_DA4.IMG","1,1"
141,"H1412_0001_DA4.IMG,H1628_0000_DA4.IMG","1,1"
612,H1428_0000_DA4.IMG,1
613,"H1428_0000_DA4.IMG,H1450_0000_DA4.IMG","1,1"
610,H1428_0000_DA4.IMG,1
611,H1428_0000_DA4.IMG,1
616,H1450_0000_DA4.IMG,1
617,"H1428_0000_DA4.IMG,H1450_0000_DA4.IMG","0,1"
148,H1412_0001_DA4.IMG,1
149,"H1412_0001_DA4.IMG,H1628_0000_DA4.IMG","1,1"
1007,"H2279_0001_DA4.IMG,H2312_0000_DA4.IMG,H1887_0000_DA4.IMG","0,1,1"
912,H2689_0001_DA4.IMG,1
1006,"H2312_0000_DA4.IMG,H1887_0000_DA4.IMG","1,1"
951,"H2224_0000_DA4.IMG,H2660_0001_DA4.IMG","1,1"
1284,H1887_0000_DA4.IMG,1
1287,"H2279_0001_DA4.IMG,H1887_0000_DA4.IMG","1,1"
1281,"H2279_0001_DA4.IMG,H1887_0000_DA4.IMG","1,1"
1280,"H2279_0001_DA4.IMG,H1887_0000_DA4.IMG","1,1"
948,H2224_0000_DA4.IMG,1
949,"H2224_0000_DA4.IMG,H2660_0001_DA4.IMG","1,1"
946,H2224_0000_DA4.IMG,1
947,H2224_0000_DA4.IMG,1
944,H2224_0000_DA4.IMG,1
945,H2224_0000_DA4.IMG,1
942,H2660_0001_DA4.IMG,1
943,H2660_0001_DA4.IMG,1
940,"H2638_0000_DA4.IMG,H2660_0001_DA4.IMG,H2671_0000_DA4.IMG","1,1,1"
941,H2660_0001_DA4.IMG,1
1191,"H2430_0001_DA4.IMG,H2441_0000_DA4.IMG","0,1"
689,"H5213_0000_DA4.IMG,H5231_0000_DA4.IMG","0,1"
688,"H2192_0009_DA4.IMG,H5231_0000_DA4.IMG","1,1"
685,H5231_0000_DA4.IMG,1
684,H5231_0000_DA4.IMG,1
687,"H2192_0009_DA4.IMG,H5231_0000_DA4.IMG","1,1"
686,H5231_0000_DA4.IMG,1
681,"H3249_0000_DA4.IMG,H5213_0000_DA4.IMG","0,1"
680,H5195_0000_DA4.IMG,1
683,H5231_0000_DA4.IMG,1
682,H5213_0000_DA4.IMG,1
623,H1450_0000_DA4.IMG,1
1192,"H2430_0001_DA4.IMG,H2441_0000_DA4.IMG","1,1"
1300,H2631_0001_DA4.IMG,1
1301,H2631_0001_DA4.IMG,1
1103,"H0528_0000_DA4.IMG,H2543_0000_DA4.IMG","1,1"
622,H1450_0000_DA4.IMG,1
1240,H2694_0001_DA4.IMG,1
1308,H2694_0001_DA4.IMG,1
1225,"H2639_0000_DA4.IMG,H6409_0000_DA4.IMG","1,1"
1224,"H2639_0000_DA4.IMG,H6409_0000_DA4.IMG","1,1"
137,"H1412_0001_DA4.IMG,H1628_0000_DA4.IMG","1,1"
136,"H1412_0001_DA4.IMG,H1628_0000_DA4.IMG","1,1"
135,"H1412_0001_DA4.IMG,H1628_0000_DA4.IMG","1,1"
494,"H3333_0000_DA4.IMG,H1545_0000_DA4.IMG","1,1"
495,"H3333_0000_DA4.IMG,H1545_0000_DA4.IMG","1,1"
139,"H1412_0001_DA4.IMG,H1628_0000_DA4.IMG","1,1"
138,"H1412_0001_DA4.IMG,H1628_0000_DA4.IMG","1,1"
490,H1545_0000_DA4.IMG,1
491,H1545_0000_DA4.IMG,1
492,H1545_0000_DA4.IMG,1
493,H1545_0000_DA4.IMG,1
24,H1528_0000_DA4.IMG,1
25,H1528_0000_DA4.IMG,1
26,H1528_0000_DA4.IMG,1
27,H1528_0000_DA4.IMG,1
21,H3283_0000_DA4.IMG,1
22,H1528_0000_DA4.IMG,1
23,H1528_0000_DA4.IMG,1
1243,H1932_0000_DA4.IMG,1
927,H2550_0000_DA4.IMG,1
28,H1528_0000_DA4.IMG,1
29,H1528_0000_DA4.IMG,1
407,"H2908_0000_DA4.IMG,H5335_0000_DA4.IMG","1,1"
406,"H2908_0000_DA4.IMG,H5335_0000_DA4.IMG","1,1"
405,"H2908_0000_DA4.IMG,H5335_0000_DA4.IMG","1,1"
404,H2908_0000_DA4.IMG,1
403,H2908_0000_DA4.IMG,1
402,H2908_0000_DA4.IMG,1
401,H2908_0000_DA4.IMG,1
400,H2908_0000_DA4.IMG,1
933,H2638_0000_DA4.IMG,1
932,H6408_0000_DA4.IMG,1
931,H2550_0000_DA4.IMG,1
930,H2550_0000_DA4.IMG,1
937,"H2638_0000_DA4.IMG,H2660_0001_DA4.IMG","1,1"
629,H1450_0000_DA4.IMG,1
409,"H1523_0000_DA4.IMG,H2908_0000_DA4.IMG","0,1"
408,"H1523_0000_DA4.IMG,H2908_0000_DA4.IMG","0,1"
628,H1450_0000_DA4.IMG,1
1068,"H0506_0000_DA4.IMG,H2466_0000_DA4.IMG,H6419_0000_DA4.IMG","1,1,1"
1212,H2540_0000_DA4.IMG,1
1229,"H2181_0001_DA4.IMG,H2650_0000_DA4.IMG","1,1"
1228,"H2181_0001_DA4.IMG,H2650_0000_DA4.IMG","1,1"
379,"H2908_0000_DA4.IMG,H5317_0000_DA4.IMG,H5335_0000_DA4.IMG","1,1,1"
378,"H2908_0000_DA4.IMG,H5317_0000_DA4.IMG","1,1"
828,H2640_0000_DA4.IMG,1
1060,H2466_0000_DA4.IMG,1
371,"H2908_0000_DA4.IMG,H5317_0000_DA4.IMG","1,1"
370,H2908_0000_DA4.IMG,1
373,"H2908_0000_DA4.IMG,H5317_0000_DA4.IMG","1,1"
372,"H2908_0000_DA4.IMG,H5317_0000_DA4.IMG","1,1"
375,"H2908_0000_DA4.IMG,H5317_0000_DA4.IMG","1,1"
374,"H2908_0000_DA4.IMG,H5317_0000_DA4.IMG","1,1"
377,"H2908_0000_DA4.IMG,H5317_0000_DA4.IMG","1,1"
376,"H1241_0000_DA4.IMG,H2908_0000_DA4.IMG","1,1"
1278,"H2279_0001_DA4.IMG,H1887_0000_DA4.IMG","1,1"
708,"H2192_0009_DA4.IMG,H5249_0000_DA4.IMG,H5267_0000_DA4.IMG","1,0,0"
709,"H2192_0009_DA4.IMG,H5249_0000_DA4.IMG,H5267_0000_DA4.IMG","1,0,1"
1279,"H2279_0001_DA4.IMG,H1887_0000_DA4.IMG","1,1"
704,"H3304_0000_DA4.IMG,H2192_0009_DA4.IMG,H5267_0000_DA4.IMG","1,1,1"
705,"H3304_0000_DA4.IMG,H2192_0009_DA4.IMG,H5267_0000_DA4.IMG","0,1,1"
706,"H2192_0009_DA4.IMG,H5267_0000_DA4.IMG","1,1"
707,"H2192_0009_DA4.IMG,H5249_0000_DA4.IMG,H5267_0000_DA4.IMG","1,0,0"
700,"H3304_0000_DA4.IMG,H2192_0009_DA4.IMG,H5267_0000_DA4.IMG","1,1,1"
618,"H1428_0000_DA4.IMG,H1450_0000_DA4.IMG","1,1"
702,"H3304_0000_DA4.IMG,H2192_0009_DA4.IMG,H5267_0000_DA4.IMG","1,1,1"
703,"H3304_0000_DA4.IMG,H2192_0009_DA4.IMG,H5267_0000_DA4.IMG","1,1,1"
393,"H2908_0000_DA4.IMG,H5317_0000_DA4.IMG,H5335_0000_DA4.IMG","1,1,1"
392,"H2908_0000_DA4.IMG,H5317_0000_DA4.IMG,H5335_0000_DA4.IMG","1,1,1"
88,H0037_0000_DA4.IMG,1
89,H0037_0000_DA4.IMG,1
397,"H2908_0000_DA4.IMG,H5335_0000_DA4.IMG","1,1"
396,"H2908_0000_DA4.IMG,H5335_0000_DA4.IMG","1,1"
395,"H2908_0000_DA4.IMG,H5317_0000_DA4.IMG,H5335_0000_DA4.IMG","1,1,1"
394,"H2908_0000_DA4.IMG,H5317_0000_DA4.IMG,H5335_0000_DA4.IMG","1,1,1"
83,H1316_0000_DA4.IMG,0
399,"H3289_0000_DA4.IMG,H1523_0000_DA4.IMG,H2908_0000_DA4.IMG","1,1,1"
81,H5405_0000_DA4.IMG,1
86,H0037_0000_DA4.IMG,1
87,H0037_0000_DA4.IMG,1
928,H2550_0000_DA4.IMG,1
1171,H2386_0000_DA4.IMG,1
929,H2550_0000_DA4.IMG,1
1270,H2359_0000_DA4.IMG,1
7,"H1429_0000_DA4.IMG,H5365_0000_DA4.IMG","0,1"
601,"H1428_0000_DA4.IMG,H1644_0000_DA4.IMG","1,1"
1272,"H2224_0000_DA4.IMG,H2660_0001_DA4.IMG","1,1"
607,H1428_0000_DA4.IMG,1
1246,H1932_0000_DA4.IMG,1
586,"H1395_0000_DA4.IMG,H1644_0000_DA4.IMG","1,1"
587,"H1395_0000_DA4.IMG,H1644_0000_DA4.IMG","1,1"
584,"H1395_0000_DA4.IMG,H1644_0000_DA4.IMG","1,1"
585,"H1395_0000_DA4.IMG,H1644_0000_DA4.IMG","1,1"
582,H1395_0000_DA4.IMG,1
583,H1395_0000_DA4.IMG,1
580,"H1395_0000_DA4.IMG,H1644_0000_DA4.IMG,H5310_0000_DA4.IMG","1,1,0"
581,"H1395_0000_DA4.IMG,H1644_0000_DA4.IMG,H5310_0000_DA4.IMG","1,1,0"
1274,H1887_0000_DA4.IMG,1
1130,H2613_0000_DA4.IMG,1
588,"H1395_0000_DA4.IMG,H1644_0000_DA4.IMG","1,1"
1275,H1887_0000_DA4.IMG,1
245,"H1596_0001_DA4.IMG,H5360_0000_DA4.IMG,H5378_0000_DA4.IMG","1,1,1"
244,"H1596_0001_DA4.IMG,H1607_0009_DA4.IMG,H5360_0000_DA4.IMG,H5378_0000_DA4.IMG","1,1,1,0"
247,"H1596_0001_DA4.IMG,H1607_0009_DA4.IMG,H5378_0000_DA4.IMG","1,1,1"
246,"H1596_0001_DA4.IMG,H1607_0009_DA4.IMG,H5378_0000_DA4.IMG","1,0,1"
241,"H1596_0001_DA4.IMG,H1607_0009_DA4.IMG,H5360_0000_DA4.IMG","1,1,1"
240,"H1596_0001_DA4.IMG,H1607_0009_DA4.IMG,H5360_0000_DA4.IMG,H5378_0000_DA4.IMG","1,1,1,1"
243,"H1596_0001_DA4.IMG,H1607_0009_DA4.IMG,H5360_0000_DA4.IMG","1,1,1"
242,"H1596_0001_DA4.IMG,H1607_0009_DA4.IMG,H5360_0000_DA4.IMG","1,1,1"
1258,H1932_0000_DA4.IMG,1
615,H1428_0000_DA4.IMG,1
249,"H1596_0001_DA4.IMG,H1607_0009_DA4.IMG,H5378_0000_DA4.IMG","1,1,1"
248,"H1596_0001_DA4.IMG,H1607_0009_DA4.IMG,H5378_0000_DA4.IMG","1,1,1"
1298,"H0550_0000_DA4.IMG,H0572_0000_DA4.IMG,H2598_0001_DA4.IMG","1,1,1"
1213,H2540_0000_DA4.IMG,1
924,H2550_0000_DA4.IMG,1
925,H2550_0000_DA4.IMG,1
518,H1578_0000_DA4.IMG,1
1008,"H2279_0001_DA4.IMG,H2312_0000_DA4.IMG,H1887_0000_DA4.IMG","0,1,1"
511,H1578_0000_DA4.IMG,1
510,H1578_0000_DA4.IMG,1
513,H1578_0000_DA4.IMG,1
512,H1578_0000_DA4.IMG,1
515,H1578_0000_DA4.IMG,1
514,H1578_0000_DA4.IMG,1
517,H1578_0000_DA4.IMG,1
516,H1578_0000_DA4.IMG,1
458,"H1523_0000_DA4.IMG,H1545_0000_DA4.IMG","0,1"
459,H1523_0000_DA4.IMG,1
621,H1450_0000_DA4.IMG,1
620,"H1428_0000_DA4.IMG,H1450_0000_DA4.IMG","1,0"
627,H1450_0000_DA4.IMG,1
626,H1450_0000_DA4.IMG,1
625,H1450_0000_DA4.IMG,1
624,H1450_0000_DA4.IMG,1
450,H1523_0000_DA4.IMG,1
451,H1523_0000_DA4.IMG,1
452,"H1523_0000_DA4.IMG,H1545_0000_DA4.IMG","1,0"
453,H1523_0000_DA4.IMG,1
454,H1523_0000_DA4.IMG,1
455,"H1523_0000_DA4.IMG,H1545_0000_DA4.IMG","1,1"
456,H1523_0000_DA4.IMG,1
457,H1523_0000_DA4.IMG,1
600,H1644_0000_DA4.IMG,1
1083,"H0506_0000_DA4.IMG,H2510_0001_DA4.IMG,H6437_0000_DA4.IMG","1,1,1"
1283,H1887_0000_DA4.IMG,1
1082,"H0506_0000_DA4.IMG,H2510_0001_DA4.IMG,H6437_0000_DA4.IMG","1,1,1"
977,H1887_0000_DA4.IMG,1
976,H1887_0000_DA4.IMG,1
975,"H2224_0000_DA4.IMG,H2671_0000_DA4.IMG","1,1"
1081,"H0506_0000_DA4.IMG,H2510_0001_DA4.IMG,H6437_0000_DA4.IMG","1,1,1"
971,H2224_0000_DA4.IMG,1
657,"H1201_0000_DA4.IMG,H1483_0000_DA4.IMG","1,1"
1266,H2475_0000_DA4.IMG,1
979,H1887_0000_DA4.IMG,1
978,H1887_0000_DA4.IMG,1
656,H1483_0000_DA4.IMG,1
599,"H1644_0000_DA4.IMG,H5328_0000_DA4.IMG","1,1"
654,H1483_0000_DA4.IMG,1
2,"H0262_0000_DA4.IMG,H5314_0000_DA4.IMG","1,1"
652,H1461_0000_DA4.IMG,1
653,H1483_0000_DA4.IMG,1
650,H1461_0000_DA4.IMG,1
