CatNum,HiRISE_img,ContainsArr
444,"ESP_049977_2265_COLOR,ESP_049977_2265_RED","0,1"
102,PSP_006232_2190_RED,0
106,"ESP_049628_2160_COLOR,ESP_049628_2160_RED","0,1"
107,"ESP_049628_2160_COLOR,ESP_049628_2160_RED","0,1"
902,"ESP_056751_1340_COLOR,ESP_056751_1340_RED","0,0"
903,"ESP_057859_1340_COLOR,ESP_057859_1340_RED","0,1"
39,"ESP_042558_2250_COLOR,ESP_042558_2250_RED","0,0"
38,"ESP_029411_2255_COLOR,ESP_029411_2255_RED","0,0"
906,ESP_055551_1405_RED,0
33,"ESP_043837_2285_COLOR,ESP_043837_2285_RED","0,0"
31,"ESP_047938_2265_RED,ESP_049639_2265_COLOR,ESP_049639_2265_RED,ESP_049573_2265_COLOR,ESP_049573_2265_RED","0,0,0,0,0"
37,ESP_027855_2195_RED,0
643,ESP_016247_2270_RED,0
1242,"PSP_006807_1395_COLOR,PSP_006807_1395_RED","0,1"
644,"ESP_016247_2270_COLOR,ESP_016247_2270_RED","0,1"
438,"ESP_058008_2225_COLOR,ESP_058008_2225_RED","0,0"
439,"ESP_058008_2225_COLOR,ESP_058008_2225_RED","0,0"
436,"ESP_025305_2225_COLOR,ESP_025305_2225_RED,ESP_025582_2225_RED","0,0,0"
437,"ESP_025305_2225_COLOR,ESP_025305_2225_RED,ESP_025582_2225_COLOR,ESP_025582_2225_RED","0,1,0,1"
434,ESP_049555_2225_RED,0
435,"ESP_049555_2225_COLOR,ESP_049555_2225_RED","0,1"
432,"ESP_023604_2230_COLOR,ESP_023604_2230_RED","0,0"
433,"ESP_035287_2225_COLOR,ESP_035287_2225_RED","0,1"
430,"ESP_049344_2225_COLOR,ESP_049344_2225_RED","0,1"
431,"ESP_023604_2230_COLOR,ESP_023604_2230_RED","0,0"
339,"PSP_008308_2160_RED,PSP_008888_2160_RED","0,0"
334,"PSP_008308_2160_RED,PSP_008888_2160_RED","0,0"
337,"PSP_007016_2160_RED,PSP_009956_2160_RED","0,0"
331,"PSP_005882_2140_RED,PSP_005882_2140_COLOR","1,0"
330,"PSP_005882_2140_RED,PSP_005882_2140_COLOR","1,0"
744,"PSP_005319_1245_RED,PSP_003842_1245_RED,PSP_004897_1245_RED,PSP_004897_1245_COLOR,PSP_003842_1245_COLOR,PSP_005319_1245_COLOR,ESP_056930_1245_COLOR,ESP_056930_1245_RED","0,0,0,0,0,0,0,0"
855,ESP_014340_1340_RED,0
852,ESP_045737_1380_RED,0
345,"ESP_036078_2190_COLOR,ESP_036078_2190_RED","0,0"
6,"ESP_044362_2110_COLOR,ESP_044362_2110_RED","0,0"
90,PSP_005902_2265_RED,1
93,ESP_054480_2180_RED,0
95,"ESP_049720_2190_COLOR,ESP_049720_2190_RED","0,1"
94,"ESP_049931_2190_COLOR,ESP_049931_2190_RED","0,1"
97,ESP_049931_2190_RED,0
743,ESP_055822_1350_RED,1
559,ESP_037305_2225_RED,1
745,PSP_005187_1390_RED,0
746,PSP_005187_1390_RED,0
747,ESP_016408_1435_RED,0
554,"ESP_029433_2255_RED,ESP_036382_2255_RED","1,1"
551,"PSP_007834_2250_COLOR,PSP_007834_2250_RED","0,0"
550,"ESP_036382_2255_COLOR,ESP_036382_2255_RED","0,0"
553,ESP_019253_2245_RED,0
552,PSP_007834_2250_RED,0
1054,"ESP_032978_1390_COLOR,ESP_032978_1390_RED,ESP_033400_1390_COLOR,ESP_033400_1390_RED,ESP_033901_1390_RED,ESP_042512_1390_RED","0,0,0,0,0,0"
1057,"ESP_016416_1475_RED,ESP_026042_1470_RED","0,0"
1058,"ESP_016271_1475_COLOR,ESP_016271_1475_RED,ESP_016416_1475_COLOR,ESP_016416_1475_RED,ESP_060314_1470_COLOR,ESP_060314_1470_RED","0,1,0,1,0,0"
1,"ESP_028050_2185_RED,ESP_034287_2185_RED,ESP_035078_2185_RED,ESP_047632_2185_COLOR,ESP_047632_2185_RED,ESP_048845_2185_RED","0,0,0,0,0,0"
146,"ESP_037129_2145_COLOR,ESP_037129_2145_RED","0,0"
1176,"ESP_014058_1450_COLOR,ESP_014058_1450_RED,ESP_014335_1450_COLOR,ESP_014335_1450_RED,ESP_048290_1450_COLOR,ESP_048290_1450_RED","0,1,0,1,0,1"
618,"PSP_006806_2215_COLOR,PSP_006806_2215_RED,PSP_007096_2215_COLOR,PSP_007096_2215_RED","0,0,0,0"
619,"PSP_006806_2215_COLOR,PSP_006806_2215_RED,PSP_007096_2215_COLOR,PSP_007096_2215_RED","0,0,0,0"
142,"ESP_032382_2155_COLOR,ESP_032382_2155_RED","0,0"
143,"ESP_018866_2160_COLOR,ESP_018866_2160_RED","0,0"
612,"ESP_042778_2225_COLOR,ESP_042778_2225_RED,ESP_052127_2225_COLOR,ESP_052127_2225_RED","0,1,0,1"
1271,"PSP_003243_1415_RED,ESP_022745_1415_RED,ESP_026002_1415_COLOR,ESP_026002_1415_RED,ESP_041971_1415_RED","0,0,0,0,0"
1272,"ESP_022745_1415_RED,ESP_026002_1415_COLOR,ESP_026002_1415_RED","0,0,1"
611,"ESP_017249_2240_COLOR,ESP_017249_2240_RED","0,0"
1274,"ESP_051175_1430_COLOR,ESP_051175_1430_RED","0,0"
614,"ESP_040787_2210_COLOR,ESP_040787_2210_RED,ESP_041222_2210_COLOR,ESP_041222_2210_RED,ESP_049503_2210_RED,ESP_049437_2210_RED","0,1,0,1,0,0"
615,"ESP_040787_2210_COLOR,ESP_040787_2210_RED,ESP_041222_2210_COLOR,ESP_041222_2210_RED,ESP_049503_2210_COLOR,ESP_049503_2210_RED,ESP_049437_2210_COLOR,ESP_049437_2210_RED","0,0,0,0,0,0,0,0"
1007,"ESP_019897_1370_COLOR,ESP_019897_1370_RED,ESP_020530_1370_COLOR,ESP_020530_1370_RED","0,0,0,0"
1285,"PSP_008056_1435_COLOR,PSP_008056_1435_RED","0,1"
1287,"ESP_055975_1370_RED,ESP_058916_1370_COLOR,ESP_058916_1370_RED,ESP_059338_1370_COLOR,ESP_059338_1370_RED","0,0,0,0,0"
1004,"ESP_024433_1435_COLOR,ESP_024433_1435_RED","0,0"
948,"ESP_013541_1415_RED,PSP_001964_1415_RED,PSP_002676_1415_RED","0,1,1"
949,"PSP_002320_1415_RED,PSP_003243_1415_RED,ESP_022745_1415_RED,ESP_026002_1415_RED,ESP_041971_1415_RED","0,0,0,0,0"
946,"ESP_013541_1415_RED,PSP_001964_1415_RED,PSP_002676_1415_COLOR,PSP_002676_1415_RED,PSP_001964_1415_COLOR","0,1,0,1,0"
947,"PSP_003243_1415_RED,ESP_022745_1415_RED,ESP_041971_1415_RED","0,0,0"
944,"ESP_013541_1415_COLOR,ESP_013541_1415_RED,PSP_002676_1415_RED","0,1,0"
945,"ESP_013541_1415_RED,PSP_001964_1415_RED,PSP_002676_1415_RED","1,0,0"
942,"ESP_029035_1455_COLOR,ESP_029035_1455_RED,ESP_029457_1455_COLOR,ESP_029457_1455_RED","0,1,0,1"
943,"ESP_029035_1455_COLOR,ESP_029035_1455_RED,ESP_029457_1455_COLOR,ESP_029457_1455_RED","0,1,0,1"
680,"ESP_013333_2120_COLOR,ESP_013333_2120_RED","0,1"
1302,PSP_005433_1400_RED,0
498,"ESP_022101_2210_COLOR,ESP_022101_2210_RED,ESP_049819_2210_COLOR,ESP_049819_2210_RED,ESP_050096_2210_COLOR,ESP_050096_2210_RED","0,0,0,0,0,0"
497,ESP_018989_2245_RED,0
491,"ESP_035841_2190_COLOR,ESP_035841_2190_RED,ESP_046061_2190_COLOR,ESP_046061_2190_RED","0,0,0,0"
492,"ESP_050465_2240_COLOR,ESP_050465_2240_RED","0,1"
493,"ESP_036474_2240_COLOR,ESP_036474_2240_RED","0,1"
24,"ESP_050074_2300_COLOR,ESP_050074_2300_RED,ESP_050285_2300_COLOR,ESP_050285_2300_RED","0,1,0,1"
25,"ESP_016752_2300_COLOR,ESP_016752_2300_RED,ESP_050074_2300_COLOR,ESP_050074_2300_RED,ESP_050285_2300_COLOR,ESP_050285_2300_RED","0,0,0,0,0,0"
20,ESP_016264_2405_RED,0
22,"ESP_050074_2300_RED,ESP_050285_2300_COLOR,ESP_050285_2300_RED","0,0,0"
23,"ESP_024334_2300_COLOR,ESP_024334_2300_RED","0,0"
939,"ESP_011919_1400_RED,ESP_011985_1400_RED","0,0"
404,"ESP_028127_2205_COLOR,ESP_028127_2205_RED","0,0"
403,"ESP_028127_2205_COLOR,ESP_028127_2205_RED","0,1"
402,"ESP_028127_2205_COLOR,ESP_028127_2205_RED,ESP_045507_2200_COLOR,ESP_045507_2200_RED","0,0,0,0"
401,"ESP_045507_2200_COLOR,ESP_045507_2200_RED","0,1"
932,"ESP_024538_1470_COLOR,ESP_024538_1470_RED","0,1"
936,ESP_024380_1420_RED,0
409,"ESP_043964_2210_COLOR,ESP_043964_2210_RED","0,0"
408,"ESP_043964_2210_COLOR,ESP_043964_2210_RED","0,0"
824,"ESP_037758_1385_COLOR,ESP_037758_1385_RED","0,0"
373,ESP_027639_2210_RED,0
375,"ESP_027639_2210_COLOR,ESP_027639_2210_RED","0,1"
1177,ESP_013702_1450_RED,1
708,PSP_008639_2135_RED,0
709,"PSP_006134_2145_COLOR,PSP_006134_2145_RED","0,1"
1279,"PSP_005419_1380_RED,PSP_005696_1380_RED","0,0"
707,"ESP_013531_2140_COLOR,ESP_013531_2140_RED,PSP_006134_2145_COLOR,PSP_006134_2145_RED,ESP_022036_2140_COLOR,ESP_022036_2140_RED","0,0,0,0,0,0"
1175,"ESP_014058_1450_COLOR,ESP_014058_1450_RED,ESP_014335_1450_COLOR,ESP_014335_1450_RED,ESP_048290_1450_RED","0,1,0,1,1"
391,"ESP_056491_2225_COLOR,ESP_056491_2225_RED","0,1"
390,"PSP_009020_2210_COLOR,PSP_009020_2210_RED,PSP_008519_2210_COLOR,PSP_008519_2210_RED,ESP_053392_2210_COLOR,ESP_053392_2210_RED","0,0,0,0,0,0"
397,ESP_054526_2220_RED,0
394,"ESP_050557_2280_COLOR,ESP_050557_2280_RED","0,1"
83,"PSP_010345_2150_COLOR,PSP_010345_2150_RED","0,1"
1066,"ESP_054973_1405_COLOR,ESP_054973_1405_RED","0,0"
86,"PSP_001656_2175_RED,PSP_002632_2175_COLOR,PSP_002632_2175_RED,ESP_028503_2175_COLOR,ESP_028503_2175_RED,ESP_034819_2175_COLOR,ESP_034819_2175_RED,ESP_043641_2175_COLOR,ESP_043641_2175_RED,ESP_045606_2175_COLOR,ESP_045606_2175_RED,ESP_046740_2175_COLOR,ESP_046740_2175_RED,ESP_048810_2175_COLOR,ESP_048810_2175_RED,PSP_001656_2175_COLOR,ESP_056933_2175_COLOR,ESP_056933_2175_RED","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
85,"ESP_057421_2180_COLOR,ESP_057421_2180_RED","0,0"
799,AEB_000001_0150_RED,0
1139,"ESP_023921_1340_COLOR,ESP_023921_1340_RED","0,0"
1273,ESP_050041_1415_RED,1
582,ESP_041367_2275_RED,1
583,"ESP_041367_2275_RED,ESP_043147_2275_COLOR,ESP_043147_2275_RED","0,0,1"
580,ESP_056096_2200_RED,0
581,ESP_056096_2200_RED,0
1130,"ESP_057032_1470_COLOR,ESP_057032_1470_RED","0,0"
246,ESP_020676_2110_RED,0
1179,ESP_013702_1450_RED,0
1178,"ESP_013702_1450_COLOR,ESP_013702_1450_RED","0,1"
1298,"PSP_001635_1445_RED,PSP_001978_1445_RED,PSP_003112_1445_RED,ESP_020425_1445_COLOR,ESP_020425_1445_RED,ESP_028482_1445_COLOR,ESP_028482_1445_RED,ESP_036921_1445_COLOR,ESP_036921_1445_RED,ESP_037343_1445_COLOR,ESP_037343_1445_RED,ESP_048143_1445_COLOR,ESP_048143_1445_RED,PSP_001635_1445_COLOR,PSP_003112_1445_COLOR,PSP_001978_1445_COLOR","1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0"
818,"ESP_024611_1430_COLOR,ESP_024611_1430_RED","0,1"
511,ESP_036685_2220_RED,0
513,"ESP_052021_2210_COLOR,ESP_052021_2210_RED","0,1"
512,"ESP_036685_2220_COLOR,ESP_036685_2220_RED","0,0"
514,ESP_055212_2195_RED,0
517,"ESP_044716_2220_COLOR,ESP_044716_2220_RED,ESP_046127_2220_RED","0,0,0"
1000,"ESP_013528_1380_COLOR,ESP_013528_1380_RED,ESP_013673_1380_COLOR,ESP_013673_1380_RED","0,1,0,1"
1227,"ESP_024410_1325_COLOR,ESP_024410_1325_RED,ESP_024476_1325_COLOR,ESP_024476_1325_RED","0,0,0,0"
629,ESP_028352_2245_RED,1
628,"ESP_028985_2245_RED,ESP_050281_2245_COLOR,ESP_050281_2245_RED,ESP_050558_2245_COLOR,ESP_050558_2245_RED","0,0,0,0,1"
456,"ESP_049832_2230_COLOR,ESP_049832_2230_RED","0,0"
457,"ESP_056201_2235_RED,ESP_059498_2235_COLOR,ESP_059498_2235_RED","1,0,1"
1084,"ESP_020794_1420_COLOR,ESP_020794_1420_RED,ESP_020860_1420_COLOR,ESP_020860_1420_RED,ESP_050213_1415_COLOR,ESP_050213_1415_RED","0,0,0,0,0,0"
1083,"PSP_005670_1415_RED,PSP_003692_1415_RED","0,0"
1082,"PSP_006672_1420_COLOR,PSP_006672_1420_RED,ESP_031910_1420_RED","0,0,0"
970,ESP_025224_1440_RED,0
979,"ESP_020543_1345_COLOR,ESP_020543_1345_RED,ESP_029246_1345_COLOR,ESP_029246_1345_RED,ESP_050463_1345_COLOR,ESP_050463_1345_RED,ESP_055355_1345_COLOR,ESP_055355_1345_RED","0,1,0,1,0,1,0,1"
978,"ESP_051175_1430_COLOR,ESP_051175_1430_RED","0,0"
657,"ESP_024884_2215_COLOR,ESP_024884_2215_RED","0,1"
2,"ESP_028050_2185_RED,ESP_034287_2185_RED,ESP_035078_2185_RED,ESP_047632_2185_COLOR,ESP_047632_2185_RED,ESP_048845_2185_COLOR,ESP_048845_2185_RED","0,0,0,0,0,0,0"
653,ESP_051824_2185_RED,0
650,"PSP_008810_2225_COLOR,PSP_008810_2225_RED","0,1"
1286,PSP_008056_1435_RED,0
1127,ESP_021758_1505_RED,0
869,"ESP_013919_1410_COLOR,ESP_013919_1410_RED","0,1"
19,"ESP_016264_2405_COLOR,ESP_016264_2405_RED","0,0"
864,"ESP_014354_1340_RED,ESP_036797_1340_RED,ESP_037364_1340_RED,ESP_038063_1340_RED,ESP_056788_1340_RED","0,0,0,0,0"
881,"PSP_005072_1375_RED,PSP_005072_1375_COLOR","1,0"
885,"ESP_037444_1430_COLOR,ESP_037444_1430_RED","0,0"
1289,ESP_021875_1350_RED,0
1288,"ESP_019897_1370_RED,ESP_020530_1370_RED","0,0"
323,"ESP_049858_2275_COLOR,ESP_049858_2275_RED","0,1"
326,"ESP_057335_2155_COLOR,ESP_057335_2155_RED","0,0"
329,PSP_005882_2140_RED,0
775,"ESP_042966_1380_COLOR,ESP_042966_1380_RED","0,0"
774,"ESP_042966_1380_COLOR,ESP_042966_1380_RED","0,0"
204,"ESP_025291_2100_COLOR,ESP_025291_2100_RED,ESP_027823_2100_COLOR,ESP_027823_2100_RED","0,0,0,0"
77,ESP_056127_2190_RED,1
76,ESP_056127_2190_RED,0
70,"ESP_017148_2205_COLOR,ESP_017148_2205_RED","0,0"
79,ESP_025614_2185_RED,0
78,"ESP_056127_2190_COLOR,ESP_056127_2190_RED","0,1"
1043,"ESP_039532_1415_COLOR,ESP_039532_1415_RED,ESP_039888_1415_COLOR,ESP_039888_1415_RED","0,0,0,1"
1042,"ESP_039532_1415_RED,ESP_039888_1415_RED","1,0"
1047,"PSP_005762_1405_RED,ESP_054841_1405_RED","0,0"
1048,"PSP_005762_1405_RED,PSP_005762_1405_COLOR,ESP_054841_1405_RED","0,0,0"
1142,"ESP_052074_1445_COLOR,ESP_052074_1445_RED","0,0"
1140,"ESP_012238_1315_RED,ESP_012383_1315_RED","0,0"
1141,PSP_008691_1445_RED,0
669,ESP_025517_2180_RED,0
666,"ESP_025873_2230_COLOR,ESP_025873_2230_RED","0,1"
1260,PSP_006794_1420_RED,0
1265,"ESP_013877_1270_COLOR,ESP_013877_1270_RED","0,0"
1264,"PSP_006691_1270_COLOR,PSP_006691_1270_RED","0,0"
1278,"ESP_013673_1380_RED,PSP_005419_1380_RED,PSP_005696_1380_RED,PSP_005419_1380_COLOR,PSP_005696_1380_COLOR","0,0,1,0,0"
694,"ESP_025926_2170_COLOR,ESP_025926_2170_RED","0,0"
695,ESP_025926_2170_RED,0
698,"ESP_032506_2150_COLOR,ESP_032506_2150_RED","0,1"
543,ESP_026545_2255_RED,0
541,"ESP_016418_2255_COLOR,ESP_016418_2255_RED,ESP_017130_2255_COLOR,ESP_017130_2255_RED,ESP_043648_2255_COLOR,ESP_043648_2255_RED","0,1,0,1,0,1"
546,ESP_026545_2255_RED,0
547,"ESP_035327_2255_COLOR,ESP_035327_2255_RED,ESP_035828_2255_COLOR,ESP_035828_2255_RED","0,1,0,1"
544,"ESP_026545_2255_COLOR,ESP_026545_2255_RED","0,1"
545,"ESP_026545_2255_COLOR,ESP_026545_2255_RED","1,1"
548,"ESP_035327_2255_COLOR,ESP_035327_2255_RED,ESP_035828_2255_COLOR,ESP_035828_2255_RED,ESP_036949_2255_RED","0,1,0,1,0"
549,"ESP_036949_2255_COLOR,ESP_036949_2255_RED","0,0"
991,"ESP_046481_1440_COLOR,ESP_046481_1440_RED","0,1"
999,"ESP_013528_1380_RED,ESP_013673_1380_RED,PSP_005419_1380_RED,PSP_005696_1380_RED,PSP_005419_1380_COLOR,PSP_005696_1380_COLOR","0,0,0,0,0,0"
122,"ESP_026975_2140_COLOR,ESP_026975_2140_RED,ESP_027331_2140_COLOR,ESP_027331_2140_RED","0,0,0,0"
123,"ESP_058531_2135_COLOR,ESP_058531_2135_RED","0,0"
124,"ESP_024615_2120_COLOR,ESP_024615_2120_RED","0,0"
125,"ESP_017455_2115_COLOR,ESP_017455_2115_RED,PSP_001843_2115_RED","0,0,0"
928,"ESP_047443_1360_COLOR,ESP_047443_1360_RED","0,0"
929,"ESP_022494_1385_RED,ESP_022639_1385_RED","0,1"
416,"ESP_045863_2265_COLOR,ESP_045863_2265_RED","0,1"
417,"ESP_045863_2265_COLOR,ESP_045863_2265_RED","0,1"
410,"ESP_041129_2210_RED,ESP_041406_2210_RED","0,0"
411,"ESP_041129_2210_RED,ESP_041406_2210_RED","0,0"
412,"ESP_041129_2210_RED,ESP_041406_2210_COLOR,ESP_041406_2210_RED","0,0,0"
920,"ESP_011747_1395_RED,PSP_001330_1395_RED,PSP_010758_1395_RED,ESP_027531_1395_RED,ESP_054774_1395_RED","0,0,0,0,0"
921,"ESP_011747_1395_COLOR,ESP_011747_1395_RED,PSP_001330_1395_RED,PSP_010758_1395_COLOR,PSP_010758_1395_RED,ESP_027531_1395_COLOR,ESP_027531_1395_RED,PSP_001330_1395_COLOR,ESP_054774_1395_COLOR,ESP_054774_1395_RED","0,1,1,0,1,0,1,0,0,1"
922,"ESP_023351_1395_COLOR,ESP_023351_1395_RED","0,1"
419,"ESP_044874_2205_COLOR,ESP_044874_2205_RED","0,1"
926,"ESP_047443_1360_COLOR,ESP_047443_1360_RED","0,1"
927,"ESP_047443_1360_COLOR,ESP_047443_1360_RED","0,0"
319,"ESP_057691_2175_COLOR,ESP_057691_2175_RED","0,0"
312,"PSP_005895_2115_RED,PSP_003482_2115_RED","0,0"
310,"ESP_037357_2120_COLOR,ESP_037357_2120_RED","0,0"
314,TRA_000844_2145_RED,0
366,"PSP_006159_2205_COLOR,PSP_006159_2205_RED","0,1"
364,"ESP_018725_2215_COLOR,ESP_018725_2215_RED,PSP_001570_2215_RED,PSP_001834_2215_RED,PSP_001570_2215_COLOR,PSP_001834_2215_COLOR","0,0,0,0,0,0"
365,PSP_002902_2205_RED,0
362,"PSP_008809_2215_COLOR,PSP_008809_2215_RED,PSP_009455_2215_COLOR,PSP_009455_2215_RED,ESP_049779_2215_COLOR,ESP_049779_2215_RED,ESP_052403_2215_COLOR,ESP_052403_2215_RED,ESP_053326_2215_COLOR,ESP_053326_2215_RED","0,1,0,1,0,1,0,1,0,1"
363,"ESP_018725_2215_COLOR,ESP_018725_2215_RED,PSP_001570_2215_RED,PSP_001834_2215_RED,PSP_001570_2215_COLOR,PSP_001834_2215_COLOR","0,0,0,1,0,0"
360,"PSP_008809_2215_RED,PSP_009455_2215_RED","0,0"
361,"PSP_008809_2215_RED,PSP_009455_2215_RED,ESP_049779_2215_RED,ESP_052403_2215_RED,ESP_053326_2215_RED","0,0,0,0,0"
381,ESP_026017_2230_RED,0
382,"ESP_026017_2230_COLOR,ESP_026017_2230_RED","0,1"
389,"PSP_009020_2210_COLOR,PSP_009020_2210_RED,PSP_008519_2210_COLOR,PSP_008519_2210_RED,ESP_053392_2210_COLOR,ESP_053392_2210_RED","0,1,0,1,0,0"
780,"ESP_057722_1375_COLOR,ESP_057722_1375_RED","0,0"
781,"ESP_057722_1375_COLOR,ESP_057722_1375_RED","0,0"
1174,"ESP_014058_1450_RED,ESP_014335_1450_RED,ESP_048290_1450_RED","0,1,0"
579,ESP_045323_2200_RED,0
578,"ESP_036514_2210_COLOR,ESP_036514_2210_RED","0,1"
571,"ESP_047380_2220_COLOR,ESP_047380_2220_RED","0,0"
570,"ESP_047380_2220_COLOR,ESP_047380_2220_RED","0,0"
577,ESP_036514_2210_RED,0
576,"ESP_023565_2225_COLOR,ESP_023565_2225_RED","0,1"
64,ESP_056074_2205_RED,0
1163,"ESP_037714_1435_COLOR,ESP_037714_1435_RED,ESP_037648_1435_COLOR,ESP_037648_1435_RED","0,1,0,1"
730,"ESP_029765_1405_COLOR,ESP_029765_1405_RED","0,1"
733,"ESP_057655_1390_COLOR,ESP_057655_1390_RED","0,1"
938,"ESP_028969_1405_COLOR,ESP_028969_1405_RED","0,1"
735,"PSP_010276_1410_COLOR,PSP_010276_1410_RED","0,0"
1032,ESP_023787_1390_RED,0
1033,"ESP_032556_1390_RED,ESP_041299_1390_RED,ESP_055263_1385_RED","0,0,0"
1030,"ESP_023365_1445_COLOR,ESP_023365_1445_RED,ESP_023655_1445_COLOR,ESP_023655_1445_RED","0,1,0,1"
1031,"ESP_023497_1395_COLOR,ESP_023497_1395_RED","0,0"
502,"ESP_045560_2230_COLOR,ESP_045560_2230_RED","0,1"
1034,"ESP_032556_1390_COLOR,ESP_032556_1390_RED,ESP_041299_1390_COLOR,ESP_041299_1390_RED","0,0,0,0"
501,"ESP_011974_2220_RED,PSP_002098_2220_RED,ESP_020822_2220_RED,ESP_049542_2220_RED,ESP_050175_2220_RED,ESP_055845_2220_RED,ESP_060197_2220_COLOR,ESP_060197_2220_RED","0,0,0,0,0,0,0,0"
1212,ESP_013254_1480_RED,0
1213,ESP_013254_1480_RED,0
469,"ESP_016233_2295_COLOR,ESP_016233_2295_RED","0,1"
636,"ESP_042844_2270_COLOR,ESP_042844_2270_RED","0,0"
465,"ESP_049199_2210_COLOR,ESP_049199_2210_RED","0,1"
464,"ESP_049621_2210_COLOR,ESP_049621_2210_RED,ESP_049766_2210_COLOR,ESP_049766_2210_RED","0,0,0,1"
466,"ESP_051322_2210_COLOR,ESP_051322_2210_RED","0,1"
461,"ESP_057797_2220_COLOR,ESP_057797_2220_RED","0,1"
