CatNum,HiRISE_img,ContainsArr
528,"H1600_0001_DA4.IMG,H1622_0000_DA4.IMG","1,1"
529,"H1600_0001_DA4.IMG,H1622_0000_DA4.IMG","1,1"
1013,"H2345_0000_DA4.IMG,H1887_0000_DA4.IMG","0,1"
1234,H2694_0001_DA4.IMG,1
1235,H2694_0001_DA4.IMG,1
449,H1523_0000_DA4.IMG,1
448,H1523_0000_DA4.IMG,1
1230,"H2159_0001_DA4.IMG,H2181_0001_DA4.IMG,H2650_0000_DA4.IMG","0,0,1"
1233,H2694_0001_DA4.IMG,1
443,"H1523_0000_DA4.IMG,H5371_0000_DA4.IMG,H5407_0000_DA4.IMG","1,1,0"
442,"H1523_0000_DA4.IMG,H5371_0000_DA4.IMG,H5407_0000_DA4.IMG","1,1,0"
441,"H1523_0000_DA4.IMG,H5371_0000_DA4.IMG,H5407_0000_DA4.IMG","1,0,0"
440,"H1523_0000_DA4.IMG,H5407_0000_DA4.IMG","1,0"
447,H1523_0000_DA4.IMG,1
446,"H1523_0000_DA4.IMG,H5371_0000_DA4.IMG","1,0"
445,"H1523_0000_DA4.IMG,H5371_0000_DA4.IMG","1,0"
444,"H1523_0000_DA4.IMG,H5371_0000_DA4.IMG","1,0"
102,H1210_0000_DA4.IMG,0
103,H1210_0000_DA4.IMG,0
101,H1210_0000_DA4.IMG,1
104,H1210_0000_DA4.IMG,1
105,H1232_0000_DA4.IMG,0
902,"H2359_0000_DA4.IMG,H2403_0001_DA4.IMG","0,1"
903,"H2359_0000_DA4.IMG,H2403_0001_DA4.IMG","0,1"
39,"H3316_0001_DA4.IMG,H1528_0000_DA4.IMG,H1550_0000_DA4.IMG,H5286_0000_DA4.IMG,H5304_0000_DA4.IMG","0,0,0,0,0"
38,"H3316_0001_DA4.IMG,H1528_0000_DA4.IMG,H1550_0000_DA4.IMG,H5286_0000_DA4.IMG","1,0,0,0"
906,H4330_0000_DA4.IMG,1
1003,"H2279_0001_DA4.IMG,H1887_0000_DA4.IMG","1,1"
33,"H3316_0001_DA4.IMG,H1528_0000_DA4.IMG","0,1"
32,"H3316_0001_DA4.IMG,H1528_0000_DA4.IMG,H1550_0000_DA4.IMG,H5286_0000_DA4.IMG","0,0,0,0"
31,"H3316_0001_DA4.IMG,H1528_0000_DA4.IMG,H1550_0000_DA4.IMG,H5286_0000_DA4.IMG","0,0,0,0"
30,"H3316_0001_DA4.IMG,H1528_0000_DA4.IMG","0,1"
37,"H1301_0000_DA4.IMG,H1550_0000_DA4.IMG","1,1"
36,"H1301_0000_DA4.IMG,H1550_0000_DA4.IMG","1,1"
35,"H1301_0000_DA4.IMG,H1550_0000_DA4.IMG","1,1"
34,H1528_0000_DA4.IMG,1
641,"H1461_0000_DA4.IMG,H5436_0000_DA4.IMG","1,1"
640,"H1450_0000_DA4.IMG,H1461_0000_DA4.IMG","0,0"
643,"H1461_0000_DA4.IMG,H5436_0000_DA4.IMG","1,0"
642,"H1461_0000_DA4.IMG,H5436_0000_DA4.IMG","1,0"
645,"H1461_0000_DA4.IMG,H5436_0000_DA4.IMG","1,1"
644,"H1461_0000_DA4.IMG,H5436_0000_DA4.IMG","1,1"
438,H1523_0000_DA4.IMG,1
439,H1523_0000_DA4.IMG,1
436,H1523_0000_DA4.IMG,1
437,H1523_0000_DA4.IMG,1
434,H1523_0000_DA4.IMG,1
435,H1523_0000_DA4.IMG,1
432,"H1523_0000_DA4.IMG,H2908_0000_DA4.IMG","1,0"
433,"H3289_0000_DA4.IMG,H1523_0000_DA4.IMG,H2908_0000_DA4.IMG","0,1,0"
430,"H3289_0000_DA4.IMG,H1523_0000_DA4.IMG,H2908_0000_DA4.IMG","0,1,0"
431,"H1523_0000_DA4.IMG,H2908_0000_DA4.IMG","1,0"
1156,H6552_0000_DA4.IMG,1
1002,"H2279_0001_DA4.IMG,H2312_0000_DA4.IMG,H1887_0000_DA4.IMG","0,0,1"
339,"H2864_0000_DA4.IMG,H5281_0000_DA4.IMG","1,1"
338,"H1468_0001_DA4.IMG,H2864_0000_DA4.IMG,H2908_0000_DA4.IMG,H5281_0000_DA4.IMG,H5299_0000_DA4.IMG","0,1,0,0,0"
1236,"H2225_0000_DA4.IMG,H2247_0000_DA4.IMG","0,1"
335,H2864_0000_DA4.IMG,1
334,"H1468_0001_DA4.IMG,H2864_0000_DA4.IMG,H5281_0000_DA4.IMG","0,1,1"
337,"H2864_0000_DA4.IMG,H5281_0000_DA4.IMG","1,1"
336,H2864_0000_DA4.IMG,1
331,H2864_0000_DA4.IMG,1
330,H2864_0000_DA4.IMG,1
333,"H2864_0000_DA4.IMG,H5281_0000_DA4.IMG","1,0"
332,H2864_0000_DA4.IMG,1
1120,H2195_0000_DA4.IMG,0
744,"H2482_0000_DA4.IMG,H2493_0000_DA4.IMG,H2515_0000_DA4.IMG","0,0,0"
1000,"H2279_0001_DA4.IMG,H1887_0000_DA4.IMG","0,1"
745,H0544_0000_DA4.IMG,1
1151,"H2287_0001_DA4.IMG,H6552_0000_DA4.IMG","0,0"
855,H2501_0000_DA4.IMG,0
856,H2501_0000_DA4.IMG,0
857,H2501_0000_DA4.IMG,0
850,"H0497_0000_DA4.IMG,H0508_0000_DA4.IMG","1,1"
851,"H0497_0000_DA4.IMG,H0508_0000_DA4.IMG","1,0"
852,"H0497_0000_DA4.IMG,H0508_0000_DA4.IMG","1,0"
853,"H0497_0000_DA4.IMG,H0508_0000_DA4.IMG","1,0"
858,H2197_0001_DA4.IMG,0
859,"H2688_0000_DA4.IMG,H2644_0000_DA4.IMG","0,0"
748,H0533_0000_DA4.IMG,1
6,"H1498_0000_DA4.IMG,H2872_0000_DA4.IMG","1,0"
1150,H6552_0000_DA4.IMG,0
900,"H4231_0000_DA4.IMG,H6465_0000_DA4.IMG","0,0"
844,"H0442_0000_DA4.IMG,H0453_0000_DA4.IMG,H2728_0000_DA4.IMG","0,1,1"
1085,"H0506_0000_DA4.IMG,H2510_0001_DA4.IMG,H6437_0000_DA4.IMG","1,1,0"
91,H0037_0000_DA4.IMG,0
90,"H5362_0009_DA4.IMG,H5380_0000_DA4.IMG","0,0"
93,H0037_0000_DA4.IMG,1
92,H0037_0000_DA4.IMG,0
96,H0037_0000_DA4.IMG,0
1216,"H0558_0000_DA4.IMG,H2540_0000_DA4.IMG","0,1"
814,"H2486_0001_DA4.IMG,H2530_0001_DA4.IMG","0,0"
815,H2541_0000_DA4.IMG,1
740,"H0155_0000_DA4.IMG,H0478_0000_DA4.IMG,H2438_0000_DA4.IMG,H2460_0001_DA4.IMG","0,0,0,0"
741,"H2460_0001_DA4.IMG,H2493_0000_DA4.IMG","1,0"
742,"H2460_0001_DA4.IMG,H2493_0000_DA4.IMG","0,0"
743,"H0511_0000_DA4.IMG,H2493_0000_DA4.IMG,H2526_0001_DA4.IMG","0,0,1"
559,"H1395_0000_DA4.IMG,H1644_0000_DA4.IMG,H5310_0000_DA4.IMG","1,1,0"
558,"H1395_0000_DA4.IMG,H1622_0000_DA4.IMG","1,1"
746,H0544_0000_DA4.IMG,1
747,H0533_0000_DA4.IMG,1
555,"H1600_0001_DA4.IMG,H1622_0000_DA4.IMG","1,1"
554,"H1600_0001_DA4.IMG,H1622_0000_DA4.IMG","1,1"
557,"H1395_0000_DA4.IMG,H1622_0000_DA4.IMG","1,1"
556,"H1600_0001_DA4.IMG,H1644_0000_DA4.IMG","0,0"
551,"H1600_0001_DA4.IMG,H1622_0000_DA4.IMG","1,1"
550,"H1600_0001_DA4.IMG,H1622_0000_DA4.IMG","1,1"
553,"H1600_0001_DA4.IMG,H1622_0000_DA4.IMG","1,1"
552,"H1600_0001_DA4.IMG,H1622_0000_DA4.IMG","1,1"
238,"H1596_0001_DA4.IMG,H1607_0009_DA4.IMG,H5360_0000_DA4.IMG","1,1,1"
239,"H1596_0001_DA4.IMG,H1607_0009_DA4.IMG,H5360_0000_DA4.IMG","1,1,1"
234,"H1596_0001_DA4.IMG,H1607_0009_DA4.IMG,H5342_0000_DA4.IMG,H5360_0000_DA4.IMG","1,1,0,0"
235,"H1596_0001_DA4.IMG,H1607_0009_DA4.IMG,H5324_0000_DA4.IMG,H5342_0000_DA4.IMG","1,1,0,0"
236,"H1596_0001_DA4.IMG,H1607_0009_DA4.IMG,H5324_0000_DA4.IMG,H5342_0000_DA4.IMG","1,1,0,0"
237,"H1596_0001_DA4.IMG,H1607_0009_DA4.IMG,H5324_0000_DA4.IMG,H5342_0000_DA4.IMG","1,1,0,0"
230,"H1596_0001_DA4.IMG,H1607_0009_DA4.IMG,H5324_0000_DA4.IMG,H5342_0000_DA4.IMG,H5360_0000_DA4.IMG","1,1,0,1,0"
231,"H1596_0001_DA4.IMG,H1607_0009_DA4.IMG,H5342_0000_DA4.IMG","1,1,1"
232,"H1596_0001_DA4.IMG,H1607_0009_DA4.IMG,H5324_0000_DA4.IMG,H5342_0000_DA4.IMG","1,1,0,1"
233,"H1596_0001_DA4.IMG,H1607_0009_DA4.IMG,H5342_0000_DA4.IMG","1,1,1"
1050,"H0248_0000_DA4.IMG,H0451_0000_DA4.IMG,H2356_0002_DA4.IMG,H2400_0001_DA4.IMG","0,1,0,0"
1051,"H0248_0000_DA4.IMG,H0451_0000_DA4.IMG,H2356_0002_DA4.IMG,H2400_0001_DA4.IMG","0,1,0,0"
1052,"H0248_0000_DA4.IMG,H0451_0000_DA4.IMG,H2356_0002_DA4.IMG,H2400_0001_DA4.IMG","0,1,0,0"
1053,"H0248_0000_DA4.IMG,H0451_0000_DA4.IMG,H2356_0002_DA4.IMG,H2400_0001_DA4.IMG","0,1,0,0"
1054,"H0451_0000_DA4.IMG,H2356_0002_DA4.IMG,H2400_0001_DA4.IMG","1,0,0"
1055,"H0451_0000_DA4.IMG,H2356_0002_DA4.IMG","1,0"
1056,H0022_0000_DA4.IMG,1
1057,H0022_0000_DA4.IMG,1
1058,H0022_0000_DA4.IMG,1
1059,"H0506_0000_DA4.IMG,H2466_0000_DA4.IMG","0,0"
1193,"H2430_0001_DA4.IMG,H2441_0000_DA4.IMG","0,0"
992,"H2279_0001_DA4.IMG,H1887_0000_DA4.IMG","0,1"
1195,"H2430_0001_DA4.IMG,H2441_0000_DA4.IMG","0,1"
1194,"H2430_0001_DA4.IMG,H2441_0000_DA4.IMG","0,1"
1197,"H2441_0000_DA4.IMG,H2496_0000_DA4.IMG","0,0"
1196,H2441_0000_DA4.IMG,1
1,"H0262_0000_DA4.IMG,H5314_0000_DA4.IMG","0,0"
614,"H1428_0000_DA4.IMG,H1450_0000_DA4.IMG","1,0"
146,"H1412_0001_DA4.IMG,H1423_0001_DA4.IMG","0,0"
147,"H1412_0001_DA4.IMG,H1423_0001_DA4.IMG","0,0"
144,"H1412_0001_DA4.IMG,H1423_0001_DA4.IMG,H1628_0000_DA4.IMG","0,0,0"
145,"H1412_0001_DA4.IMG,H1423_0001_DA4.IMG,H1628_0000_DA4.IMG","0,0,0"
142,"H1412_0001_DA4.IMG,H1423_0001_DA4.IMG","0,0"
143,"H1412_0001_DA4.IMG,H1423_0001_DA4.IMG,H1628_0000_DA4.IMG","0,0,0"
140,"H1412_0001_DA4.IMG,H1628_0000_DA4.IMG","1,1"
141,"H1412_0001_DA4.IMG,H1628_0000_DA4.IMG","1,1"
612,"H1428_0000_DA4.IMG,H1450_0000_DA4.IMG","1,0"
613,"H1428_0000_DA4.IMG,H1450_0000_DA4.IMG","1,0"
610,H1428_0000_DA4.IMG,1
611,H1428_0000_DA4.IMG,1
616,"H1428_0000_DA4.IMG,H1450_0000_DA4.IMG","0,1"
617,"H1428_0000_DA4.IMG,H1450_0000_DA4.IMG","0,1"
148,H1412_0001_DA4.IMG,1
149,"H1412_0001_DA4.IMG,H1423_0001_DA4.IMG,H1628_0000_DA4.IMG","0,0,1"
1007,"H2279_0001_DA4.IMG,H2312_0000_DA4.IMG,H1887_0000_DA4.IMG","0,0,1"
912,H2689_0001_DA4.IMG,1
1006,"H2312_0000_DA4.IMG,H1887_0000_DA4.IMG","1,1"
951,"H2224_0000_DA4.IMG,H2660_0001_DA4.IMG","1,0"
1005,H1887_0000_DA4.IMG,0
1285,H1887_0000_DA4.IMG,0
1284,"H2279_0001_DA4.IMG,H1887_0000_DA4.IMG","0,1"
1287,"H2279_0001_DA4.IMG,H2312_0000_DA4.IMG,H1887_0000_DA4.IMG","0,0,1"
1004,H1887_0000_DA4.IMG,0
1281,"H2279_0001_DA4.IMG,H1887_0000_DA4.IMG","1,1"
1280,"H2279_0001_DA4.IMG,H1887_0000_DA4.IMG","1,1"
948,H2224_0000_DA4.IMG,1
949,"H2224_0000_DA4.IMG,H2660_0001_DA4.IMG","1,0"
946,"H2224_0000_DA4.IMG,H2660_0001_DA4.IMG","1,0"
947,"H2224_0000_DA4.IMG,H2660_0001_DA4.IMG","1,0"
944,H2224_0000_DA4.IMG,1
945,H2224_0000_DA4.IMG,1
942,H2660_0001_DA4.IMG,1
943,H2660_0001_DA4.IMG,1
940,"H2638_0000_DA4.IMG,H2660_0001_DA4.IMG,H2671_0000_DA4.IMG","0,1,1"
941,"H2224_0000_DA4.IMG,H2660_0001_DA4.IMG,H2671_0000_DA4.IMG","0,1,0"
1191,"H2430_0001_DA4.IMG,H2441_0000_DA4.IMG","0,0"
689,"H5213_0000_DA4.IMG,H5231_0000_DA4.IMG","0,0"
688,"H2192_0009_DA4.IMG,H5231_0000_DA4.IMG","0,0"
685,"H5213_0000_DA4.IMG,H5231_0000_DA4.IMG","0,1"
684,"H5213_0000_DA4.IMG,H5231_0000_DA4.IMG","0,1"
687,"H2192_0009_DA4.IMG,H5231_0000_DA4.IMG","0,0"
686,"H2192_0009_DA4.IMG,H5213_0000_DA4.IMG,H5231_0000_DA4.IMG","0,0,1"
681,"H3249_0000_DA4.IMG,H5213_0000_DA4.IMG","0,1"
680,H5195_0000_DA4.IMG,1
683,"H5213_0000_DA4.IMG,H5231_0000_DA4.IMG","0,1"
682,"H3249_0000_DA4.IMG,H5213_0000_DA4.IMG","0,1"
623,"H1428_0000_DA4.IMG,H1450_0000_DA4.IMG","0,1"
1192,"H2430_0001_DA4.IMG,H2441_0000_DA4.IMG","0,0"
1300,"H2609_0000_DA4.IMG,H2631_0001_DA4.IMG","0,1"
1301,H2631_0001_DA4.IMG,1
1103,"H0528_0000_DA4.IMG,H2543_0000_DA4.IMG","1,1"
622,H1450_0000_DA4.IMG,1
1240,"H2694_0001_DA4.IMG,H6463_0000_DA4.IMG","1,0"
1308,H2694_0001_DA4.IMG,1
1225,"H2639_0000_DA4.IMG,H6409_0000_DA4.IMG","1,1"
1224,"H2639_0000_DA4.IMG,H6409_0000_DA4.IMG","1,1"
137,"H1412_0001_DA4.IMG,H1628_0000_DA4.IMG","1,1"
136,"H1412_0001_DA4.IMG,H1628_0000_DA4.IMG","1,1"
135,"H1412_0001_DA4.IMG,H1628_0000_DA4.IMG","1,1"
494,"H3333_0000_DA4.IMG,H1545_0000_DA4.IMG,H1578_0000_DA4.IMG","0,0,0"
495,"H3333_0000_DA4.IMG,H1545_0000_DA4.IMG","0,1"
139,"H1412_0001_DA4.IMG,H1628_0000_DA4.IMG","1,1"
138,"H1412_0001_DA4.IMG,H1628_0000_DA4.IMG","1,1"
490,H1545_0000_DA4.IMG,1
491,"H1523_0000_DA4.IMG,H1545_0000_DA4.IMG,H1578_0000_DA4.IMG,H2963_0000_DA4.IMG,H2985_0000_DA4.IMG","0,0,0,0,0"
492,"H3333_0000_DA4.IMG,H1545_0000_DA4.IMG","0,1"
493,"H3333_0000_DA4.IMG,H1545_0000_DA4.IMG","0,1"
24,H1528_0000_DA4.IMG,1
25,H1528_0000_DA4.IMG,1
26,H1528_0000_DA4.IMG,1
27,H1528_0000_DA4.IMG,1
21,"H3283_0000_DA4.IMG,H3294_0000_DA4.IMG,H1528_0000_DA4.IMG","0,0,0"
22,H1528_0000_DA4.IMG,1
23,H1528_0000_DA4.IMG,0
1243,H1932_0000_DA4.IMG,1
927,H2550_0000_DA4.IMG,1
28,H1528_0000_DA4.IMG,1
29,H1528_0000_DA4.IMG,1
407,"H2908_0000_DA4.IMG,H5335_0000_DA4.IMG","1,1"
406,"H2908_0000_DA4.IMG,H5335_0000_DA4.IMG","1,1"
405,"H2908_0000_DA4.IMG,H5317_0000_DA4.IMG,H5335_0000_DA4.IMG","1,0,1"
404,"H1523_0000_DA4.IMG,H2908_0000_DA4.IMG,H5317_0000_DA4.IMG,H5335_0000_DA4.IMG","0,1,0,0"
403,"H2908_0000_DA4.IMG,H5335_0000_DA4.IMG","1,0"
402,"H1523_0000_DA4.IMG,H2908_0000_DA4.IMG,H5317_0000_DA4.IMG","0,1,0"
401,H2908_0000_DA4.IMG,1
400,"H1523_0000_DA4.IMG,H2908_0000_DA4.IMG","0,1"
933,H2638_0000_DA4.IMG,1
932,H6408_0000_DA4.IMG,1
931,H2550_0000_DA4.IMG,1
930,H2550_0000_DA4.IMG,1
937,"H2638_0000_DA4.IMG,H2660_0001_DA4.IMG","1,1"
629,H1450_0000_DA4.IMG,1
409,"H1523_0000_DA4.IMG,H2908_0000_DA4.IMG,H5335_0000_DA4.IMG","0,1,0"
408,"H1523_0000_DA4.IMG,H2908_0000_DA4.IMG,H5335_0000_DA4.IMG","0,1,0"
628,H1450_0000_DA4.IMG,1
1068,"H0506_0000_DA4.IMG,H2466_0000_DA4.IMG,H6419_0000_DA4.IMG","1,1,1"
1212,H2540_0000_DA4.IMG,1
1229,"H2148_0000_DA4.IMG,H2159_0001_DA4.IMG,H2181_0001_DA4.IMG,H2628_0001_DA4.IMG,H2639_0000_DA4.IMG,H2650_0000_DA4.IMG","0,0,0,0,0,1"
1228,"H2181_0001_DA4.IMG,H2650_0000_DA4.IMG","1,1"
1018,"H0451_0000_DA4.IMG,H2356_0002_DA4.IMG","0,0"
379,"H2908_0000_DA4.IMG,H5317_0000_DA4.IMG,H5335_0000_DA4.IMG","1,1,1"
378,"H2908_0000_DA4.IMG,H5317_0000_DA4.IMG","1,1"
828,H2640_0000_DA4.IMG,1
1060,H2466_0000_DA4.IMG,0
371,"H2908_0000_DA4.IMG,H5317_0000_DA4.IMG","1,0"
370,H2908_0000_DA4.IMG,1
373,"H2908_0000_DA4.IMG,H5317_0000_DA4.IMG","1,0"
372,"H2908_0000_DA4.IMG,H5317_0000_DA4.IMG,H5335_0000_DA4.IMG","1,0,0"
375,"H2908_0000_DA4.IMG,H5317_0000_DA4.IMG","1,0"
374,"H2908_0000_DA4.IMG,H5317_0000_DA4.IMG","1,0"
377,"H2908_0000_DA4.IMG,H5317_0000_DA4.IMG,H5335_0000_DA4.IMG","1,1,0"
376,"H1241_0000_DA4.IMG,H2908_0000_DA4.IMG","1,1"
1278,"H2279_0001_DA4.IMG,H1887_0000_DA4.IMG","0,1"
708,"H2192_0009_DA4.IMG,H5231_0000_DA4.IMG,H5249_0000_DA4.IMG,H5267_0000_DA4.IMG,H5285_0000_DA4.IMG","1,0,0,0,0"
709,"H2192_0009_DA4.IMG,H5249_0000_DA4.IMG,H5267_0000_DA4.IMG","1,0,0"
1279,"H2279_0001_DA4.IMG,H1887_0000_DA4.IMG","1,1"
704,"H3304_0000_DA4.IMG,H2192_0009_DA4.IMG,H5267_0000_DA4.IMG","0,1,1"
705,"H3304_0000_DA4.IMG,H2192_0009_DA4.IMG,H5267_0000_DA4.IMG","0,1,1"
706,"H3304_0000_DA4.IMG,H2192_0009_DA4.IMG,H5267_0000_DA4.IMG","0,1,1"
707,"H2192_0009_DA4.IMG,H5231_0000_DA4.IMG,H5249_0000_DA4.IMG,H5267_0000_DA4.IMG,H5285_0000_DA4.IMG","0,0,0,0,0"
700,"H3304_0000_DA4.IMG,H2192_0009_DA4.IMG,H5267_0000_DA4.IMG","1,1,1"
618,"H1428_0000_DA4.IMG,H1450_0000_DA4.IMG","0,0"
702,"H3304_0000_DA4.IMG,H2192_0009_DA4.IMG,H5267_0000_DA4.IMG","1,1,1"
703,"H3304_0000_DA4.IMG,H2192_0009_DA4.IMG,H5267_0000_DA4.IMG","0,1,1"
393,"H3289_0000_DA4.IMG,H2908_0000_DA4.IMG,H5317_0000_DA4.IMG,H5335_0000_DA4.IMG","0,1,0,1"
