CatNum,HiRISE_img,ContainsArr
530,ESP_052285_2255_ESP_052509_2255_RED_ANAGLYPH,0
1035,ESP_041299_1390_ESP_032556_1390_RED_ANAGLYPH,0
939,ESP_011985_1400_ESP_011919_1400_RED_ANAGLYPH,0
389,PSP_009020_2210_PSP_008519_2210_RED_ANAGLYPH,0
1277,"ESP_013528_1380_ESP_013673_1380_RED_ANAGLYPH,ESP_016706_1380_ESP_016640_1380_RED_ANAGLYPH,PSP_004285_1375_ESP_012328_1375_RED_ANAGLYPH,PSP_005696_1380_PSP_005419_1380_RED_ANAGLYPH","0,0,0,0"
248,ESP_014307_2130_ESP_020188_2130_RED_ANAGLYPH,0
900,PSP_004085_1420_PSP_004019_1420_RED_ANAGLYPH,0
38,"ESP_017807_2255_ESP_018453_2255_RED_ANAGLYPH,ESP_049639_2265_ESP_049573_2265_RED_ANAGLYPH","0,0"
1201,PSP_002033_1325_PSP_001558_1325_RED_ANAGLYPH,0
32,ESP_049639_2265_ESP_049573_2265_RED_ANAGLYPH,0
31,ESP_049639_2265_ESP_049573_2265_RED_ANAGLYPH,0
1174,ESP_014335_1450_ESP_014058_1450_RED_ANAGLYPH,0
532,ESP_052285_2255_ESP_052509_2255_RED_ANAGLYPH,0
1240,ESP_057126_1400_ESP_057271_1400_RED_ANAGLYPH,0
438,ESP_025582_2225_ESP_025305_2225_RED_ANAGLYPH,0
1008,"ESP_020530_1370_ESP_019897_1370_RED_ANAGLYPH,ESP_059338_1370_ESP_058916_1370_RED_ANAGLYPH","0,0"
436,ESP_025582_2225_ESP_025305_2225_RED_ANAGLYPH,0
437,ESP_025582_2225_ESP_025305_2225_RED_ANAGLYPH,0
434,ESP_025582_2225_ESP_025305_2225_RED_ANAGLYPH,0
512,ESP_020822_2220_ESP_020756_2220_RED_ANAGLYPH,0
432,"ESP_018857_2225_ESP_019358_2225_RED_ANAGLYPH,ESP_052535_2225_ESP_052324_2225_RED_ANAGLYPH","0,0"
430,"ESP_018857_2225_ESP_019358_2225_RED_ANAGLYPH,ESP_052535_2225_ESP_052324_2225_RED_ANAGLYPH","0,0"
431,"ESP_018857_2225_ESP_019358_2225_RED_ANAGLYPH,ESP_052535_2225_ESP_052324_2225_RED_ANAGLYPH","0,0"
1227,ESP_024476_1325_ESP_024410_1325_RED_ANAGLYPH,0
339,PSP_008308_2160_PSP_008888_2160_RED_ANAGLYPH,0
338,"PSP_001768_2160_PSP_001438_2160_RED_ANAGLYPH,PSP_007016_2160_PSP_009956_2160_RED_ANAGLYPH,PSP_008308_2160_PSP_008888_2160_RED_ANAGLYPH,PSP_008743_2155_PSP_009033_2155_RED_ANAGLYPH,PSP_008954_2155_PSP_008598_2155_RED_ANAGLYPH","0,0,0,0,0"
334,PSP_008308_2160_PSP_008888_2160_RED_ANAGLYPH,0
337,PSP_001768_2160_PSP_001438_2160_RED_ANAGLYPH,0
453,ESP_055146_2220_ESP_046707_2220_RED_ANAGLYPH,0
1173,ESP_014335_1450_ESP_014058_1450_RED_ANAGLYPH,0
1229,"ESP_030133_1325_ESP_030067_1325_RED_ANAGLYPH,ESP_039944_1325_ESP_039245_1325_RED_ANAGLYPH,ESP_051284_1325_ESP_046181_1325_RED_ANAGLYPH,PSP_006820_1325_PSP_007110_1325_RED_ANAGLYPH,PSP_006609_1330_ESP_050229_1330_RED_ANAGLYPH","0,0,0,0,0"
708,"PSP_010696_2140_PSP_010274_2140_RED_ANAGLYPH,PSP_010841_2140_PSP_010419_2140_RED_ANAGLYPH","0,0"
1082,PSP_006672_1420_ESP_031910_1420_RED_ANAGLYPH,0
818,ESP_047226_1425_ESP_047661_1425_RED_ANAGLYPH,0
931,ESP_022494_1385_ESP_022639_1385_RED_ANAGLYPH,0
1034,"ESP_033400_1390_ESP_032978_1390_RED_ANAGLYPH,ESP_041299_1390_ESP_032556_1390_RED_ANAGLYPH,ESP_033901_1390_ESP_042512_1390_RED_ANAGLYPH","0,0,0"
543,ESP_016418_2255_ESP_017130_2255_RED_ANAGLYPH,0
1105,PSP_003613_1465_PSP_003758_1465_RED_ANAGLYPH,0
732,"ESP_022605_1390_ESP_023106_1390_RED_ANAGLYPH,ESP_030596_1385_ESP_029963_1385_RED_ANAGLYPH","0,0"
979,ESP_020543_1345_ESP_029246_1345_RED_ANAGLYPH,0
1048,PSP_002782_1405_PSP_001938_1405_RED_ANAGLYPH,0
1205,"ESP_056967_1480_ESP_057178_1480_RED_ANAGLYPH,ESP_058576_1480_ESP_058866_1480_RED_ANAGLYPH","0,0"
2,ESP_034287_2185_ESP_035078_2185_RED_ANAGLYPH,0
735,ESP_030016_1415_ESP_031229_1415_RED_ANAGLYPH,0
653,ESP_024594_2180_ESP_016168_2180_RED_ANAGLYPH,0
509,PSP_010695_2225_PSP_006278_2225_RED_ANAGLYPH,0
1032,ESP_044411_1390_ESP_035391_1390_RED_ANAGLYPH,0
